_flg_,_date_,_url_,_title_
0,2011/11/1,aaa,マインクラフトにゲーム内ストア誕生へ　独自コインでアイテム購入
0,2011/11/1,aaa,Microsoft Officeの未解決の脆弱性を突く攻撃が横行、メールで届くWordファイルに注意
0,2011/11/1,aaa,アイ・オー・データ機器の無線LANルーター「WN-G300R3」に任意のOSコマンドを実行される脆弱性
0,2011/11/1,aaa,WordPress用プラグイン「WP Statistics」にXSSの脆弱性
0,2011/11/1,aaa,Weekly Memo：AWSを使うとベンダーロックインされるのか　会見で聞いてみた
0,2011/11/1,aaa,Tesla、パナソニックと共同生産の太陽光パネル見積もり受付開始
0,2011/11/1,aaa,コグニティブ技術で銀行の業務変革を支援する「Smart Branch」、日本IBMから
0,2011/11/1,aaa,Adobe、AcrobatとReaderのセキュリティアップデートを4月11日に公開
0,2011/11/1,aaa,ホワイトペーパー：Computer Weekly日本語版：家庭内のIoTデバイスを守れ！（
0,2011/11/1,aaa,変わるWindows、変わる情シス：第20回 ココが知りたい！　5分で分かる「Windows 10」バージョン管理のポイント
0,2011/11/1,aaa,市の警報システムへのハッキングで深夜に全市でサイレン鳴り続ける　テキサス州ダラス
0,2011/11/1,aaa,Microsoft Focus：サポート終了の悪夢再び？　3年後に迫るWindows 7のEOSで起こること（
0,2011/11/1,aaa,Google、検索結果の「ファクトチェック」ラベル表示を世界で開始
0,2011/11/1,aaa,Skypeの「リアルタイム翻訳」が日本語に対応　実際の使用感は
0,2011/11/1,aaa,企業のクラウド活用を「Lift & Shift」で支援――IBMクラウドならではの強みとは
0,2011/11/1,aaa,エヴァン・ウィリアムズ氏、保有するTwitter株式の3割売却へ（
0,2011/11/1,aaa,古賀政純の「攻めのITのためのDocker塾」：第40回 pipeworkでDockerコンテナの送信帯域幅制御を行う（構築編その3）（
